time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
8559,1789952,874,13.091700000000001,209,331.99,3.478094587940723,0.2,0.0335811972618103,8730,-0.019660798969562167,0.06874877214431763,0.178955078125,-1.2250924240797758,0.0003,0.018590424,,
,1790000,,,,,1.7721637675305828,0.2,0.22200113534927368,8740,-0.024061267121578567,0.05884877219796181,0.218505859375,-1.195094983652234,0.0003,0.023222841,21.836000000000002,387.4
8572,1792000,875,13.2281,209,335.64,,,,,,,,,,,,
8580,1794048,876,12.366399999999999,209,329.37,3.0629761988297104,0.2,-0.028241991996765137,8750,-0.018668531332514247,0.08793182671070099,0.19794921875,-1.2786641988903285,0.0003,0.021091117,,
8588,1796096,877,11.679100000000004,209,330.59,2.2512102867709474,0.2,0.02375572919845581,8760,-0.02721741735585965,0.17174014449119568,0.21923828125,-1.359484275057912,0.0003,0.024691876,,
8597,1798144,878,12.741800000000001,209,336.94,2.7309023726265877,0.2,0.3758808374404907,8770,-0.021108298565377482,0.2288338840007782,0.20244140625,-1.3027381997555494,0.0003,0.02096672,,
,1800000,,,,,1.979771703109145,0.2,0.4821491837501526,8780,-0.024366911756806074,0.0537288635969162,0.185986328125,-1.193545655719936,0.0003,0.021431208,2.6860000000000004,270.6
8610,1800192,879,12.099899999999998,209,332.69,,,,,,,,,,,,
8618,1802240,880,12.985899999999997,209,341.37,2.1882271949667484,0.2,0.529476523399353,8790,-0.020861898282601033,0.13035382330417633,0.20986328125,-1.217846804857254,0.0003,0.020805778,,
8625,1804288,881,12.328300000000002,209,335.55,1.393798367329873,0.2,0.35459238290786743,8800,-0.027208185044582934,0.09646114706993103,0.221826171875,-1.2680848650634289,0.0003,0.026306136,,
8634,1806336,882,12.0281,209,335.52,2.6667890464887023,0.2,-0.13391780853271484,8810,-0.028526876037358307,0.09984616935253143,0.228125,-1.3056478582322597,0.0003,0.021702427,,
8641,1808384,883,12.7978,209,342.52,2.4066917217336594,0.2,0.15703821182250977,8820,-0.02259024294326082,0.17739903926849365,0.201708984375,-1.2669313557446003,0.0003,0.021847773,,
,1810000,,,,,1.8147526214830578,0.2,0.01802957057952881,8830,-0.022327627977938393,0.5835967659950256,0.2212890625,-1.3336392540484667,0.0003,0.022916272,56.370000000000005,643.6
8660,1810432,884,12.338899999999999,209,336.57,,,,,,,,,,,,
8668,1812480,885,12.233799999999997,209,336.07,2.6084627169184387,0.2,-0.04020392894744873,8840,-0.024367214120866267,0.5937336087226868,0.19521484375,-1.2659048598259688,0.0003,0.022557609,,
8676,1814528,886,12.0248,209,335.15,1.6998504795134068,0.2,0.40825074911117554,8850,-0.024782254092860966,0.04221078008413315,0.193115234375,-1.2379852890968324,0.0003,0.022419333,,
8684,1816576,887,12.343799999999996,209,337.08,2.603350944630802,0.2,-0.12507760524749756,8860,-0.026725499978056177,0.09392836689949036,0.199365234375,-1.243408576026559,0.0003,0.021572188,,
8692,1818624,888,13.0135,209,344.15,2.859348580054939,0.2,0.055143654346466064,8870,-0.022019574424484746,0.20622123777866364,0.1833984375,-1.185916319489479,0.0003,0.020057207,,
,1820000,,,,,3.491868945816532,0.2,-0.045989394187927246,8880,-0.022385236143600197,0.23790310323238373,0.1853515625,-1.1627527616918087,0.0003,0.022236997,26.637999999999998,468.0
8707,1820672,889,13.274300000000004,209,350.25,,,,,,,,,,,,
8715,1822720,890,13.814899999999998,209,354.36,2.4955872158519923,0.2,0.1436108946800232,8890,-0.020490350504405796,0.1451047658920288,0.228564453125,-1.218033256009221,0.0003,0.025955793,,
8723,1824768,891,14.140700000000002,209,356.97,1.7950871934182941,0.2,0.5918471217155457,8900,-0.024839421952492557,0.8128003478050232,0.226025390625,-1.2491199772804975,0.0003,0.024274942,,
8731,1826816,892,15.1205,209,365.06,1.7950798919424416,0.2,0.3258562684059143,8910,-0.025761347176739946,0.06787701696157455,0.193701171875,-1.14799315482378,0.0003,0.021870296,,
8739,1828864,893,15.724199999999998,209,365.49,2.437929425062612,0.2,0.4210750460624695,8920,-0.02935353769280482,0.06440621614456177,0.198388671875,-1.2021979968994856,0.0003,0.023132034,,
,1830000,,,,,1.8047826232854276,0.2,0.3903804421424866,8930,-0.023768043340533042,0.0971422865986824,0.20244140625,-1.1653839357197284,0.0003,0.020314183,15.106,313.8
8752,1830912,894,15.8264,209,365.74,,,,,,,,,,,,
8760,1832960,895,15.570599999999999,209,360.14,3.2043360749259593,0.2,0.36115628480911255,8940,-0.02406999251106754,0.05938630923628807,0.171484375,-1.243624947220087,0.0003,0.020172864,,
8767,1835008,896,15.854599999999998,209,358.59,2.3420136617962273,0.2,0.5165579319000244,8950,-0.027610824746079742,0.07737217098474503,0.2037109375,-1.219683487713337,0.0003,0.018795904,,
8775,1837056,897,14.837900000000005,209,346.83,2.2896822089329363,0.2,0.4198989272117615,8960,-0.019735551733174362,0.24423781037330627,0.1974609375,-1.241291382163763,0.0003,0.027109448,,
8783,1839104,898,16.2518,209,358.35,1.8897514872485772,0.2,0.44532495737075806,8970,-0.019146119052311405,0.11416520178318024,0.232568359375,-1.2044833373278379,0.0003,0.02695941,,
,1840000,,,,,2.859650521399453,0.2,0.43558210134506226,8980,-0.015968947618966924,0.3445252478122711,0.1677734375,-1.2194593124091626,0.0003,0.016975373,23.902,394.2
8796,1841152,899,16.101300000000002,209,353.29,,,,,,,,,,,,
8804,1843200,900,15.751900000000001,209,348.36,2.5393433660967277,0.2,0.506600022315979,8990,-0.015854638478776904,0.22268614172935486,0.19658203125,-1.1539197284728289,0.0003,0.019142045,,
8811,1845248,901,15.6475,209,347.93,2.002629039157182,0.2,0.5264260768890381,9000,-0.025605395314050837,0.12009923905134201,0.208642578125,-1.1802014984190463,0.0003,0.019988574,,
8819,1847296,902,15.451899999999998,209,348.35,2.076760624116287,0.2,0.3112281560897827,9010,-0.02686097331752535,0.038448020815849304,0.216015625,-1.2256312247365713,0.0003,0.027684882,,
8827,1849344,903,16.2087,209,354.1,2.263518387172371,0.2,0.12749630212783813,9020,-0.022756098659010605,0.03973608464002609,0.224365234375,-1.2835106644779444,0.0003,0.030379355,,
,1850000,,,,,3.5532317811623217,0.2,0.23189908266067505,9030,-0.028536257799714804,2.2581260204315186,0.236376953125,-1.2506307650357484,0.0003,0.022911835,23.845999999999997,388.6
8840,1851392,904,15.909799999999997,209,354.2,,,,,,,,,,,,
8848,1853440,905,15.250199999999998,209,348.18,2.0222235759487375,0.2,0.3642116189002991,9040,-0.019983063920517453,0.09838250279426575,0.184765625,-1.203862911462784,0.0003,0.019978072,,
8855,1855488,906,15.865,209,349.72,2.3763488432858138,0.2,0.3590049147605896,9050,-0.025362545912503264,0.2933123707771301,0.197802734375,-1.180802851356566,0.0003,0.024286974,,
8863,1857536,907,16.202599999999997,209,353.51,1.9693817775230855,0.2,0.5521596670150757,9060,-0.026864900699001736,0.2164706289768219,0.209619140625,-1.163894846662879,0.0003,0.029459083,,
8871,1859584,908,17.8358,209,366.98,3.17177284413483,0.2,-0.048058390617370605,9070,-0.028360473821521737,0.10089177638292313,0.19375,-1.1953383840620517,0.0003,0.024861526,,
,1860000,,,,,2.2947072335518897,0.2,0.3046773076057434,9080,-0.01908836324000731,0.06100180745124817,0.171875,-1.2631227359175683,0.0003,0.023750262,11.145999999999999,317.4
8883,1861632,909,17.804799999999997,209,363.88,,,,,,,,,,,,
8890,1863680,910,16.322599999999998,209,355.52,2.560558107169345,0.2,0.3501526117324829,9090,-0.023495909091434442,0.16192585229873657,0.202783203125,-1.2868587352335452,0.0003,0.021807306,,
8899,1865728,911,17.297299999999996,209,363.08,2.223317470913753,0.2,0.362781286239624,9100,-0.028474339086096735,0.1502787172794342,0.218701171875,-1.1982545122504233,0.0003,0.025991268,,
8907,1867776,912,18.187499999999996,209,372.18,1.742736578080803,0.2,0.3442379832267761,9110,-0.023322777746943756,0.013196274638175964,0.177490234375,-1.0544123185798526,0.0003,0.020716082,,
8914,1869824,913,18.211900000000004,209,374.64,2.60231785508804,0.2,0.3868839144706726,9120,-0.027761972747975962,0.11782830953598022,0.185693359375,-1.1745805274695158,0.0003,0.020512499,,
,1870000,,,,,4.2457244688645,0.2,-0.20967400074005127,9130,-0.020956256054341794,0.19257470965385437,0.143212890625,-1.2536330364644528,0.0003,0.01789346,9.363999999999999,339.0
8926,1871872,914,18.885199999999994,209,382.01,,,,,,,,,,,,
8934,1873920,915,18.8922,209,382.71,2.6157328763976695,0.2,0.23398858308792114,9140,-0.029968239786103367,0.2722293734550476,0.218603515625,-1.1210825385525822,0.0003,0.026903523,,
8942,1875968,916,19.2278,209,386.3,1.6627942307852208,0.2,0.435014009475708,9150,-0.030237273694365286,0.08883650600910187,0.2052734375,-1.089394230209291,0.0003,0.02925321,,
8949,1878016,917,17.301199999999998,209,373.46,2.310183181427419,0.2,0.20070356130599976,9160,-0.024225869862129913,0.10914737731218338,0.198974609375,-1.1479205835610629,0.0003,0.02488505,,
,1880000,,,,,2.0828891372308136,0.2,0.20807373523712158,9170,-0.025199144176440313,0.06241677328944206,0.187158203125,-1.124166409485042,0.0003,0.02625937,5.140000000000001,316.2
8961,1880064,918,18.4052,209,383.96,,,,,,,,,,,,
8968,1882112,919,18.7845,209,381.93,2.5922727169003337,0.2,0.1332988142967224,9180,-0.02663246774172876,0.9816616773605347,0.196630859375,-1.1456520803272725,0.0003,0.0200624,,
8975,1884160,920,19.802300000000002,209,393.8,2.671339903632179,0.2,0.25496864318847656,9190,-0.021421944530447944,0.7168856859207153,0.17705078125,-1.1687573451548814,0.0003,0.019863103,,
8982,1886208,921,20.130200000000002,209,396.62,2.0751668627839535,0.2,0.23978930711746216,9200,-0.017929738500970415,0.06284086406230927,0.17255859375,-1.1817465793341397,0.0003,0.02021985,,
8990,1888256,922,20.237900000000003,210,397.4,2.3696801327634605,0.2,0.03806793689727783,9210,-0.02111126645177137,0.22817736864089966,0.1654296875,-1.0709993064403533,0.0003,0.019124135,,
,1890000,,,,,2.174024873459712,0.2,0.21670877933502197,9220,-0.022851431807794143,0.1207801103591919,0.2025390625,-1.2186188619583844,0.0003,0.023059748,2.2620000000000005,227.8
9000,1890304,923,19.818,210,395.37,,,,,,,,,,,,
9007,1892352,924,20.5033,210,403.96,2.763559322571382,0.2,-0.0402374267578125,9230,-0.02138322116516065,0.05852729082107544,0.19482421875,-1.138550383411348,0.0003,0.0225498,,
9015,1894400,925,21.077800000000003,210,411.46,2.296392839215696,0.2,0.3919665217399597,9240,-0.021370449705864304,0.11493983119726181,0.204833984375,-1.1162311062216759,0.0003,0.027839558,,
9022,1896448,926,18.8523,210,388.71,1.8848461744375526,0.2,0.08891505002975464,9250,-0.018771845719311387,0.12135615944862366,0.219140625,-1.2207240782678128,0.0003,0.027888022,,
9029,1898496,927,16.911200000000004,210,374.38,1.9019417813513428,0.2,0.3855695128440857,9260,-0.025023652863455936,0.027138076722621918,0.2205078125,-1.1932887740433216,0.0003,0.024934035,,
,1900000,,,,,1.841213094163686,0.2,0.36266517639160156,9270,-0.01969185050402302,0.286461740732193,0.179931640625,-1.2433160632848739,0.0003,0.018116625,20.099999999999998,413.2
9041,1900544,928,16.3895,210,372.16,,,,,,,,,,,,
9048,1902592,929,14.950899999999999,210,358.15,2.2614647964481263,0.2,-0.238747239112854,9280,-0.020757765969028695,0.2706223428249359,0.22158203125,-1.278207229077816,0.0003,0.023770977,,
9055,1904640,930,15.8337,210,366.51,2.6139017662033437,0.2,0.36347758769989014,9290,-0.01906086673552636,0.3519262373447418,0.160302734375,-1.177540908753872,0.0003,0.018140174,,
9062,1906688,931,15.705,210,363.63,2.3092724511399867,0.2,0.15022099018096924,9300,-0.027006870848708786,0.03835320100188255,0.222998046875,-1.166883860528469,0.0003,0.025198568,,
9070,1908736,932,14.416199999999998,210,354.65,1.5853183585219086,0.2,0.2118040919303894,9310,-0.02643940976704471,0.04087233543395996,0.229248046875,-1.2558174949139356,0.0003,0.025175612,,
,1910000,,,,,1.6275660232640803,0.2,-0.13764488697052002,9320,-0.03589068172732368,0.08342883735895157,0.248779296875,-1.2129885718226432,0.0003,0.033293232,-8.316,169.4
9080,1910784,933,14.3402,210,357.04,,,,,,,,,,,,
9087,1912832,934,13.865200000000002,210,349.48,2.1210570988245308,0.2,0.13879263401031494,9330,-0.027421882597263903,0.2637450695037842,0.231640625,-1.3387987691909076,0.0003,0.026745763,,
9094,1914880,935,12.365,210,339.3,1.7235002880916,0.2,0.13335776329040527,9340,-0.028238219063496217,-0.0022818483412265778,0.21123046875,-1.2609987892210484,0.0003,0.024163283,,
9101,1916928,936,12.476899999999999,210,340.48,1.5312748211668805,0.2,0.45717769861221313,9350,-0.030805452904314735,0.20257075130939484,0.227294921875,-1.3436429113149644,0.0003,0.031407543,,
9108,1918976,937,11.7935,210,332.04,3.1558198106009514,0.2,-0.7586339712142944,9360,-0.0241563427465735,0.1822279840707779,0.16806640625,-1.2496245104819537,0.0003,0.01872886,,
,1920000,,,,,2.2281061567366125,0.2,-0.2152116298675537,9370,-0.02794711800816003,0.18157878518104553,0.19384765625,-1.2475280925631522,0.0003,0.022288935,15.616,364.8
9121,1921024,938,10.7022,210,322.81,,,,,,,,,,,,
9127,1923072,939,10.9255,210,325.16,1.6508416388649494,0.2,0.15008479356765747,9380,-0.028247421627747828,0.36057260632514954,0.22744140625,-1.2079136125743388,0.0003,0.026117874,,
9134,1925120,940,11.018799999999999,210,324.48,2.447590150358155,0.2,0.42157185077667236,9390,-0.024656954762758688,0.42197197675704956,0.195556640625,-1.2456006914377213,0.0003,0.0231338,,
9141,1927168,941,10.704,210,322.97,2.3562346783932298,0.2,0.29515308141708374,9400,-0.023292753484565765,0.05880820006132126,0.203662109375,-1.2688847206532956,0.0003,0.021395918,,
9148,1929216,942,11.6823,210,330.87,1.5818081006640567,0.2,0.1975964903831482,9410,-0.02156807842548005,0.10172630101442337,0.197265625,-1.1041932631284,0.0003,0.025080353,,
,1930000,,,,,2.6424008967820556,0.2,0.09388363361358643,9420,-0.024311159399803727,1.745635747909546,0.238916015625,-1.2375133648514747,0.0003,0.028456084,7.5280000000000005,355.2
9161,1931264,943,12.161900000000001,210,338.87,,,,,,,,,,,,
9168,1933312,944,12.291699999999999,210,341.9,2.017964019579813,0.2,0.0922696590423584,9430,-0.025561758896219543,0.05618147552013397,0.20478515625,-1.1246296346187592,0.0003,0.026623406,,
9176,1935360,945,11.8325,210,335.96,2.971613749396056,0.2,0.32892459630966187,9440,-0.024562948511447757,0.35482484102249146,0.20888671875,-1.2591103199869393,0.0003,0.0218853,,
9183,1937408,946,10.3159,210,324.16,1.448773090308532,0.2,0.33252114057540894,9450,-0.03216041246196255,0.056217581033706665,0.233251953125,-1.170203616656363,0.0003,0.026428543,,
9190,1939456,947,10.4445,211,327.03,2.4980768333654852,0.2,0.2550963759422302,9460,-0.025271315428835806,0.36760032176971436,0.184130859375,-1.2418030332773924,0.0003,0.020695373,,
,1940000,,,,,2.4409766419790686,0.2,0.10389924049377441,9470,-0.01999238898861222,0.10620754957199097,0.184765625,-1.3030436359345914,0.0003,0.020590033,8.799999999999999,282.6
9202,1941504,948,8.9571,210,318.15,,,,,,,,,,,,
9209,1943552,949,8.4444,211,316.85,1.5960597466211766,0.2,-0.19424116611480713,9480,-0.03074907223053742,0.6881533861160278,0.226611328125,-1.2149680141359567,0.0003,0.025053605,,
9217,1945600,950,8.783599999999998,211,320.8,1.0319809544598684,0.2,0.21374881267547607,9490,-0.020245922889444046,0.0028864331543445587,0.245751953125,-1.2968474715948104,0.0003,0.02654424,,
9224,1947648,951,9.885599999999998,211,331.12,1.7075735273770989,0.2,0.2471361756324768,9500,-0.026660967242787593,0.031872548162937164,0.20615234375,-1.213605957478285,0.0003,0.025322456,,
9232,1949696,952,9.557399999999998,211,328.29,2.3635285330470652,0.2,0.1669684648513794,9510,-0.025042908056639133,0.6744763851165771,0.190771484375,-1.3300758842378855,0.0003,0.020437093,,
,1950000,,,,,2.0245651009958237,0.2,0.36109548807144165,9520,-0.030301596786011943,0.08193281292915344,0.2201171875,-1.2010872460901738,0.0003,0.026674766,36.724000000000004,477.2
9246,1951744,953,8.5915,211,321.65,,,,,,,,,,,,
9254,1953792,954,8.586500000000001,211,321.15,1.8351152216549962,0.2,0.17560535669326782,9530,-0.025381351832766085,0.06356032192707062,0.2322265625,-1.2004476072266699,0.0003,0.025811817,,
9261,1955840,955,7.7454,211,316.96,2.0177216711919757,0.2,0.05780380964279175,9540,-0.02716664209146984,0.09226501733064651,0.227685546875,-1.2768016465008258,0.0003,0.025579115,,
9269,1957888,956,7.936300000000001,211,316.09,1.3352807681076229,0.2,0.5203112363815308,9550,-0.02431770552357193,0.05735038220882416,0.213623046875,-1.1002840273082257,0.0003,0.023524303,,
9276,1959936,957,9.214,211,323.98,1.8633094333577902,0.2,0.3648499846458435,9560,-0.030167469748994334,0.23222394287586212,0.2056640625,-1.1916326243430375,0.0003,0.022776177,,
,1960000,,,,,2.6910175822675226,0.2,0.16025662422180176,9570,-0.028961968104704285,0.05750911682844162,0.207421875,-1.1132493695244192,0.0003,0.02454517,13.61,364.0
9289,1961984,958,8.797999999999998,211,312.33,,,,,,,,,,,,
9296,1964032,959,8.9223,211,314.77,3.2095677003730088,0.2,0.3330835700035095,9580,-0.02412341671588365,0.5153605341911316,0.18564453125,-1.2344519637525082,0.0003,0.02214228,,
9303,1966080,960,8.817,211,314.23,2.088824101956561,0.2,0.3835199475288391,9590,-0.020601378749415745,0.06703297048807144,0.208642578125,-1.2416693806648254,0.0003,0.024287477,,
9311,1968128,961,9.2622,211,318.79,2.3764279118739067,0.2,0.2912158966064453,9600,-0.022758420556783676,0.23672756552696228,0.184033203125,-1.2004175577312708,0.0003,0.018844657,,
,1970000,,,,,1.843641003081575,0.2,0.47132807970046997,9610,-0.02597897895029746,0.03546230122447014,0.211181640625,-1.225590817630291,0.0003,0.025785383,15.463999999999999,349.2
9323,1970176,962,9.053799999999997,211,317.93,,,,,,,,,,,,
9330,1972224,963,9.5014,211,322.73,3.7227321922779084,0.2,0.40447843074798584,9620,-0.026655311399372293,0.20370617508888245,0.182958984375,-1.2681310746818781,0.0003,0.021157555,,
9338,1974272,964,10.7629,211,328.98,3.040525813680142,0.2,0.22594237327575684,9630,-0.030952529009664432,0.2683030366897583,0.233984375,-1.2820159446448087,0.0003,0.028493047,,
9346,1976320,965,11.503999999999998,211,333.16,2.708169038593769,0.2,0.027325689792633057,9640,-0.024349932713084853,0.411761075258255,0.18779296875,-1.2952245566993952,0.0003,0.021829356,,
9353,1978368,966,11.576899999999998,211,330.44,2.1560855922289193,0.2,0.5470261573791504,9650,-0.029959245887584984,0.06189906969666481,0.231591796875,-1.193039658293128,0.0003,0.027747098,,
,1980000,,,,,2.479219469986856,0.2,0.17996662855148315,9660,-0.02299536804348463,0.8455991744995117,0.207666015625,-1.2068985119462012,0.0003,0.019761737,26.171999999999997,421.4
9367,1980416,967,10.900900000000002,211,322.78,,,,,,,,,,,,
9374,1982464,968,12.305000000000001,211,333.3,2.0078565062955023,0.2,0.27278757095336914,9670,-0.025110997981391846,0.1407308578491211,0.195458984375,-1.1710496097803116,0.0003,0.023129785,,
9382,1984512,969,12.317800000000002,211,334.58,3.127353122830391,0.2,0.06790602207183838,9680,-0.028070123420911842,0.1567542999982834,0.218603515625,-1.2355920765548944,0.0003,0.023893062,,
