time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/value_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
1796096,662.0382,3297,544,1697.53,877,0.035595703125,0.0051824898,-0.0018596716865431518,-0.10997487398562952,12.460710525512695,0.0003,0.5361670851707458,0.2,21.749893781542777,8760,,
1798144,660.9426,3299,544,1694.34,878,0.0388671875,0.0047551906,0.0003042594442376867,-0.14502772102132439,8.498173713684082,0.0003,0.5213789939880371,0.2,19.46192716807127,8770,,
1800000,,,,,,0.0392578125,0.0050834217,-0.0019747424259549005,-0.1443373698508367,6.443931579589844,0.0003,0.5896788835525513,0.2,14.619897809624671,8780,723.4820000000001,1825.0
1800192,661.5211999999999,3307,544,1695.06,879,,,,,,,,,,,,
1802240,660.7274999999998,3310,544,1690.93,880,0.029150390625,0.0029188152,-0.002547314326511696,-0.11034285402856767,7.3111748695373535,0.0003,0.5659176111221313,0.2,18.726520493626595,8790,,
1804288,661.1195999999999,3313,544,1692.1,881,0.023486328125,0.003947919,-0.0005803022329928353,-0.099719025217928,6.979345798492432,0.0003,0.5873875617980957,0.2,15.330533599853515,8800,,
1806336,662.4068999999998,3315,544,1694.96,882,0.033837890625,0.0035647145,2.6414537569507956e-05,-0.11628737725550309,8.903556823730469,0.0003,0.5676747560501099,0.2,18.74554563164711,8810,,
1808384,663.6009999999999,3318,544,1698.33,883,0.0447265625,0.013817383,-0.0009039754426339641,-0.1579891938716173,19.998376846313477,0.0003,0.560160756111145,0.2,24.598351407051087,8820,,
1810000,,,,,,0.02119140625,0.0024023524,-0.0008750927503569983,-0.09353838252136484,8.4929838180542,0.0003,0.4885942339897156,0.2,21.64520591199398,8830,771.598,1951.2
1810432,661.7316000000001,3326,544,1689.84,884,,,,,,,,,,,,
1812480,662.24,3329,544,1693.57,885,0.03310546875,0.00421971,-0.0033265377976931633,-0.10413083978928625,7.346383571624756,0.0003,0.5155948996543884,0.2,25.8562433719635,8840,,
1814528,662.24,3332,544,1693.57,886,0.03466796875,0.0039218646,-0.0015641744874301366,-0.12261243646498769,8.916399955749512,0.0003,0.5847684741020203,0.2,21.640717855095865,8850,,
1816576,664.8250999999999,3334,544,1704.66,887,0.0421875,0.006028534,-3.0704002710990606e-06,-0.13163451254367828,8.74388313293457,0.0003,0.469749391078949,0.2,14.464075198769569,8860,,
1818624,663.0136,3337,544,1701.21,888,0.04072265625,0.006848848,-0.0013375100796110928,-0.12379123724531382,9.147629737854004,0.0003,0.6352272033691406,0.2,16.13617262840271,8870,,
1820000,,,,,,0.030224609375,0.0022349497,-0.0010385952307842671,-0.12955944651039317,14.22714614868164,0.0003,0.5466141104698181,0.2,22.664590382575987,8880,745.296,1888.6
1820672,663.0136,3345,544,1701.21,889,,,,,,,,,,,,
1822720,670.4389,3349,544,1725.05,890,0.0359375,0.0045182304,-0.0005427645839517937,-0.13977077341405675,7.372024059295654,0.0003,0.49500572681427,0.2,17.506367394328116,8890,,
1824768,673.4931,3351,544,1732.62,891,0.05185546875,0.0043062204,-0.001972981904691551,-0.14970345008186997,7.314079284667969,0.0003,0.5986765027046204,0.2,22.315091520547867,8900,,
1826816,675.4795999999999,3354,544,1741.39,892,0.02666015625,0.0025331709,-0.0007213057586341165,-0.131086446903646,15.33638858795166,0.0003,0.6702859401702881,0.2,20.179238161444665,8910,,
1828864,678.0283000000001,3357,544,1749.88,893,0.0376953125,0.004128944,-0.0012165709777036682,-0.14574971511028706,14.723550796508789,0.0003,0.5714635252952576,0.2,21.119384038448334,8920,,
1830000,,,,,,0.04814453125,0.007780527,-0.0003937699322705157,-0.15740957621019333,10.217677116394043,0.0003,0.6071698665618896,0.2,19.120587182044982,8930,734.03,1969.0
1830912,681.6275,3365,543,1757.44,894,,,,,,,,,,,,
1832960,681.6252000000001,3368,544,1757.97,895,0.02197265625,0.0034802714,-0.002139139312203042,-0.10579592924332246,25.49526596069336,0.0003,0.4590526819229126,0.2,23.254113763570786,8940,,
1835008,683.9186,3371,544,1764.66,896,0.033935546875,0.0045071337,-0.001742555567761883,-0.13709132049698383,8.237603187561035,0.0003,0.4997001886367798,0.2,23.97110222876072,8950,,
1837056,683.7009999999999,3374,544,1764.48,897,0.040576171875,0.003531326,-0.0023347810201812536,-0.15509374169632792,9.691944122314453,0.0003,0.6060820817947388,0.2,21.11372111439705,8960,,
1839104,687.0036999999998,3377,544,1771.08,898,0.03349609375,0.003879435,-0.0015202051799860783,-0.12146965198917314,5.908509254455566,0.0003,0.6551846265792847,0.2,14.174422724545002,8970,,
1840000,,,,,,0.02744140625,0.0028625098,-0.0009595535870175808,-0.12113037649542094,10.659214973449707,0.0003,0.4279959201812744,0.2,25.224633622169495,8980,739.0260000000001,1808.8
1841152,680.3707999999999,3385,543,1749.88,899,,,,,,,,,,,,
1843200,684.5572,3388,543,1760.94,900,0.0267578125,0.004908606,-0.002472779822710436,-0.11512054051272572,11.860030174255371,0.0003,0.6233708262443542,0.2,22.916144546866416,8990,,
1845248,691.5552,3391,544,1777.32,901,0.045751953125,0.00731844,-0.003194755417644046,-0.12738610769156367,24.252925872802734,0.0003,0.4846183657646179,0.2,22.98995361030102,9000,,
1847296,691.4832000000002,3394,544,1774.95,902,0.0484375,0.006123823,-0.0017294259523623623,-0.1529780062381178,5.707729339599609,0.0003,0.45961135625839233,0.2,20.15708700120449,9010,,
1849344,695.0395,3396,544,1784.9,903,0.044189453125,0.0037396005,-0.00307256629166659,-0.14986416718456894,10.056035995483398,0.0003,0.6421021819114685,0.2,19.08367976844311,9020,,
1850000,,,,,,0.04873046875,0.011312257,-0.0028998920737649315,-0.166677948506549,7.1769185066223145,0.0003,0.6865966320037842,0.2,21.357013621926306,9030,619.872,1480.0
1851392,694.5482,3403,543,1780.92,904,,,,,,,,,,,,
1853440,696.4987,3406,544,1787.49,905,0.031884765625,0.0026894708,-0.0016867151294718496,-0.164473691675812,13.024079322814941,0.0003,0.505732536315918,0.2,24.033661526441573,9040,,
1855488,697.7668999999999,3409,544,1792.12,906,0.05458984375,0.008800692,-0.001627006627677474,-0.1675953085301444,7.707112789154053,0.0003,0.7195366621017456,0.2,15.978598189353942,9050,,
1857536,696.0168999999999,3412,544,1779.3,907,0.05283203125,0.0063204444,-0.0039222747960593555,-0.1696935596410185,9.24920654296875,0.0003,0.5878934860229492,0.2,22.317587533593176,9060,,
1859584,694.6958,3415,544,1778.26,908,0.039990234375,0.0036623022,-0.00132378495472949,-0.14409222102258354,9.570296287536621,0.0003,0.5721884965896606,0.2,29.2276012301445,9070,,
1860000,,,,,,0.039794921875,0.0061139064,-0.002378004057391081,-0.12883757659001277,8.2457914352417,0.0003,0.5006114840507507,0.2,20.838208630681038,9080,693.964,1811.2
1861632,692.8157999999999,3422,543,1771.47,909,,,,,,,,,,,,
1863680,694.6548999999999,3425,544,1782.57,910,0.03173828125,0.0046153073,-0.0021940876831649803,-0.1261423681047745,5.6770501136779785,0.0003,0.6076253056526184,0.2,18.873469817638398,9090,,
1865728,695.9336,3428,544,1785.89,911,0.039794921875,0.007140537,-0.002563212558743544,-0.16064003463834525,10.089163780212402,0.0003,0.5716195702552795,0.2,24.235527676343917,9100,,
1867776,694.1440000000002,3430,544,1778.15,912,0.03515625,0.004402209,-0.001029777602525428,-0.13987793263513595,16.619129180908203,0.0003,0.5555471181869507,0.2,23.075542664527894,9110,,
1869824,694.4276000000001,3433,544,1778.14,913,0.037841796875,0.0061112326,0.0005838192999362945,-0.15189466159790754,7.512948513031006,0.0003,0.5655662417411804,0.2,14.635220612585545,9120,,
1870000,,,,,,0.051806640625,0.010666786,-0.003242014792340342,-0.14476934939157218,9.367350578308105,0.0003,0.5701058506965637,0.2,16.907615986466407,9130,673.1479999999999,1741.0
1871872,697.0021,3441,543,1785.25,914,,,,,,,,,,,,
1873920,695.1719,3443,544,1785.13,915,0.034326171875,0.0037281336,-0.0009531245217658579,-0.15537926948163658,17.360734939575195,0.0003,0.49512535333633423,0.2,26.14806849658489,9140,,
1875968,696.5711,3446,544,1791.19,916,0.0498046875,0.007124123,-0.003205417387653142,-0.142830785328988,7.915159702301025,0.0003,0.5986376404762268,0.2,23.798642583191395,9150,,
1878016,696.789,3449,544,1791.72,917,0.039111328125,0.003082444,-0.0025500062998617067,-0.13320918595418335,7.13733434677124,0.0003,0.6556591987609863,0.2,15.74600472599268,9160,,
1880000,,,,,,0.030859375,0.0027702863,0.0006430771245504729,-0.13113924167118968,7.231626510620117,0.0003,0.7001060843467712,0.2,14.52440941631794,9170,772.422,1912.0
1880064,696.2895999999997,3457,543,1793.01,918,,,,,,,,,,,,
1882112,695.8129999999999,3460,543,1791.3,919,0.036474609375,0.005136658,-0.003095865722571034,-0.11865401429822668,9.405614852905273,0.0003,0.6824636459350586,0.2,20.344637808203696,9180,,
1884160,697.1175999999998,3463,544,1795.25,920,0.035888671875,0.005317576,-0.0009342738310806453,-0.13355642210226507,8.727952003479004,0.0003,0.6980248689651489,0.2,19.101111617684364,9190,,
1886208,698.2849999999999,3466,544,1800.51,921,0.036181640625,0.0040403185,0.0007485018897568807,-0.10111541909864172,12.05158519744873,0.0003,0.6257752180099487,0.2,16.00293360352516,9200,,
1888256,704.0619999999998,3469,544,1817.75,922,0.03408203125,0.0039389636,-0.0010090307521750219,-0.13815745499450713,4.124464511871338,0.0003,0.5209603309631348,0.2,15.949484403431416,9210,,
1890000,,,,,,0.039208984375,0.0077184057,-0.0018684266964555719,-0.12535783296916633,6.231731414794922,0.0003,0.5406522750854492,0.2,17.492104879021646,9220,803.808,2140.2
1890304,699.8975,3478,543,1804.2,923,,,,,,,,,,,,
1892352,699.8975,3481,543,1804.2,924,0.0423828125,0.01032817,-0.004783323896117508,-0.09776826362358407,22.929950714111328,0.0003,0.5654816627502441,0.2,26.00732536315918,9230,,
1894400,703.7506,3484,543,1817.46,925,0.042138671875,0.004343289,-0.0014297590911155566,-0.1223667131154798,5.606736183166504,0.0003,0.4758567810058594,0.2,13.380519060790538,9240,,
1896448,700.9286000000002,3487,543,1810.86,926,0.035205078125,0.004472237,-0.0013382820732658729,-0.13418863802216946,5.497720241546631,0.0003,0.568510890007019,0.2,18.255793465673925,9250,,
1898496,699.6766,3490,543,1804.57,927,0.043505859375,0.0046921168,-0.0015999879222363233,-0.13049660188844428,7.439078330993652,0.0003,0.4258081912994385,0.2,20.089461719989778,9260,,
1900000,,,,,,0.033349609375,0.004189458,-0.0028124293574364858,-0.12063117956276984,23.455852508544922,0.0003,0.43271857500076294,0.2,34.46175748705864,9270,841.5240000000001,2177.2
1900544,703.6591999999999,3500,542,1814.67,928,,,,,,,,,,,,
1902592,702.5903999999999,3503,543,1810.76,929,0.0431640625,0.0041223266,-0.001961388633935712,-0.1554354949388653,10.318467140197754,0.0003,0.47574371099472046,0.2,23.40056096315384,9280,,
1904640,702.5903999999999,3506,543,1810.76,930,0.0375,0.004153521,-0.0022907044680323453,-0.12118350235978141,5.373482704162598,0.0003,0.49935370683670044,0.2,19.80755741894245,9290,,
1906688,707.9956999999998,3509,543,1831.64,931,0.04111328125,0.0052770516,6.621934880968183e-05,-0.1508026961935684,6.230647087097168,0.0003,0.5273371934890747,0.2,14.460936100780964,9300,,
1908736,707.1339,3512,543,1827.53,932,0.046240234375,0.0067916354,-0.00433740710868733,-0.1398163305129856,6.849619388580322,0.0003,0.6430849432945251,0.2,16.13701155781746,9310,,
1910000,,,,,,0.02939453125,0.0037577231,-0.001223873432900291,-0.11320885635213926,7.60945987701416,0.0003,0.5428696870803833,0.2,17.83169077783823,9320,817.038,2122.2
1910784,710.0189999999999,3521,542,1835.73,933,,,,,,,,,,,,
1912832,710.4151999999999,3524,542,1835.95,934,0.050146484375,0.008259563,-0.0009089667670195922,-0.15955688285175712,11.5711088180542,0.0003,0.5515975952148438,0.2,20.547182294726372,9330,,
1914880,706.9382999999999,3527,542,1827.51,935,0.032763671875,0.00427126,-0.0016538145806407555,-0.11045825573382899,7.2656145095825195,0.0003,0.5853977203369141,0.2,20.758562844991683,9340,,
1916928,700.8547,3530,543,1808.5,936,0.032666015625,0.0034939188,-5.4636067943647504e-05,-0.11012213722569868,5.745580673217773,0.0003,0.5615264177322388,0.2,15.900716948509217,9350,,
1918976,699.1051,3532,543,1800.36,937,0.038671875,0.004474757,-0.0035394444930716418,-0.11122458553873002,26.5479793548584,0.0003,0.555439829826355,0.2,25.04327159225941,9360,,
1920000,,,,,,0.0462890625,0.008055519,-0.0010176289535593242,-0.12299967602593824,6.748581886291504,0.0003,0.6665433645248413,0.2,16.874772775173188,9370,788.0780000000001,2122.4
1921024,699.5919,3542,542,1800.21,938,,,,,,,,,,,,
1923072,701.1867000000001,3545,542,1807.65,939,0.032568359375,0.0026306207,-0.0003625501660280861,-0.14822766152210534,9.46061897277832,0.0003,0.5120545029640198,0.2,23.552048444747925,9380,,
1925120,703.5488000000001,3547,542,1814.86,940,0.042529296875,0.007552129,-0.0014292248844867573,-0.133314509189222,6.392050743103027,0.0003,0.7780163288116455,0.2,14.297412081062793,9390,,
1927168,703.7578,3550,542,1815.82,941,0.043310546875,0.0032359837,-0.003295435037580319,-0.1384772708406672,9.64474105834961,0.0003,0.5734413266181946,0.2,20.904907658696175,9400,,
1929216,704.9312999999999,3553,542,1821.09,942,0.03662109375,0.0045778938,-0.0017777714994736016,-0.1406804725760594,5.057316303253174,0.0003,0.38418298959732056,0.2,16.817820051312445,9410,,
1930000,,,,,,0.04443359375,0.0054879817,-0.002705462806625292,-0.15102196785155683,9.351461410522461,0.0003,0.5834348797798157,0.2,18.923186868429184,9420,725.746,1674.0
1931264,712.502,3561,542,1842.2,943,,,,,,,,,,,,
1933312,712.502,3564,542,1842.2,944,0.052783203125,0.0075773518,-0.002187716879416257,-0.16054300954565406,15.489785194396973,0.0003,0.5272660255432129,0.2,29.15801051259041,9430,,
1935360,712.8575000000002,3567,542,1843.07,945,0.043798828125,0.0052102557,0.00020896243513561784,-0.1818485244177282,5.938375473022461,0.0003,0.49484777450561523,0.2,17.398173767328263,9440,,
1937408,711.9666000000001,3570,542,1840.01,946,0.047021484375,0.00735007,-0.006037975740036927,-0.11629462640266866,15.534017562866211,0.0003,0.4400584101676941,0.2,38.5712278008461,9450,,
1939456,719.7133,3573,542,1862.66,947,0.040087890625,0.0051060477,-0.0037048316444270313,-0.1340875978814438,9.818201065063477,0.0003,0.5191993713378906,0.2,22.877016153931617,9460,,
1940000,,,,,,0.04111328125,0.004642551,-0.0009333824695204384,-0.14543694350868464,5.577022552490234,0.0003,0.5715240240097046,0.2,21.12864068746567,9470,873.4559999999999,2420.8
1941504,723.3820000000001,3583,541,1874.54,948,,,,,,,,,,,,
1943552,724.1945,3586,541,1875.39,949,0.044091796875,0.0037526134,-0.0011332682275678962,-0.1427845684811473,15.283896446228027,0.0003,0.43774479627609253,0.2,24.650560748577117,9480,,
1945600,720.4232,3589,542,1862.72,950,0.02919921875,0.0031051165,-0.002589906116190832,-0.1272162918932736,6.591985702514648,0.0003,0.5971379280090332,0.2,20.168626695871353,9490,,
1947648,722.5186,3592,542,1868.03,951,0.030517578125,0.002916866,-0.002189372936845757,-0.10876329188467934,11.796653747558594,0.0003,0.5218675136566162,0.2,17.06880467534065,9500,,
1949696,724.8049000000001,3595,542,1873.73,952,0.0505859375,0.0076981056,-0.0018632095598150045,-0.15237736306153238,6.57740592956543,0.0003,0.4729740619659424,0.2,17.619780680537225,9510,,
1950000,,,,,,0.030712890625,0.002549626,-0.00012560015311464668,-0.12616022533038632,7.810019493103027,0.0003,0.49898290634155273,0.2,21.948813235759737,9520,851.64,2249.8
1951744,727.2036,3605,541,1880.36,953,,,,,,,,,,,,
1953792,721.5849,3608,541,1865.45,954,0.0455078125,0.0031897177,-0.0024392132385401056,-0.14219620532821864,7.779512405395508,0.0003,0.615607738494873,0.2,16.61920177936554,9530,,
1955840,714.5549000000001,3611,541,1843.62,955,0.025146484375,0.0019541914,-7.409882673528045e-05,-0.10217031204374508,7.123814582824707,0.0003,0.4906756281852722,0.2,23.340141680836677,9540,,
1957888,712.1119000000002,3614,541,1832.19,956,0.027685546875,0.0024851498,-0.0026098969072336333,-0.11867108882870525,13.213101387023926,0.0003,0.4868486523628235,0.2,26.807849949598314,9550,,
1959936,715.2683000000001,3617,541,1841.23,957,0.0361328125,0.0050547784,-0.0010466064763022588,-0.135482541564852,10.352884292602539,0.0003,0.6236523389816284,0.2,17.90607846677303,9560,,
1960000,,,,,,0.045556640625,0.0048534516,-0.0034082283702446146,-0.15534777569118888,6.966195106506348,0.0003,0.653165876865387,0.2,15.472048197686672,9570,701.1899999999999,1757.6
1961984,713.7906000000002,3625,541,1834.47,958,,,,,,,,,,,,
1964032,710.0418000000001,3628,541,1822.53,959,0.048291015625,0.0069316425,-0.0004353154567070305,-0.13992274210322647,8.585500717163086,0.0003,0.5811148881912231,0.2,22.47502374649048,9580,,
1966080,712.7274000000001,3631,541,1828.96,960,0.0431640625,0.0056950087,-0.0008323995571117848,-0.12737282468006014,8.000420570373535,0.0003,0.6643736362457275,0.2,18.600441813468933,9590,,
1968128,715.9071,3634,541,1839.13,961,0.0353515625,0.0023465415,-0.000945526230498217,-0.12137114778161048,7.2767720222473145,0.0003,0.5309917330741882,0.2,18.547059270739556,9600,,
1970000,,,,,,0.04990234375,0.004945852,-0.003006123547675088,-0.13523384945001454,7.013598442077637,0.0003,0.6903608441352844,0.2,15.7545819953084,9610,870.2060000000001,2297.2
1970176,720.543,3643,540,1853.35,962,,,,,,,,,,,,
1972224,721.1453999999999,3646,540,1853.29,963,0.034228515625,0.002790373,-0.0008343149165739305,-0.12240318799158559,7.529735088348389,0.0003,0.6515305042266846,0.2,21.841571617126466,9620,,
1974272,722.4485,3649,540,1855.89,964,0.04775390625,0.006543032,-0.00179100271925563,-0.14292700132355093,7.267484188079834,0.0003,0.5585904121398926,0.2,20.451745718717575,9630,,
1976320,726.6303999999999,3652,541,1866.34,965,0.03740234375,0.0028166506,-0.0015664741367800161,-0.13426794627448543,9.841598510742188,0.0003,0.6071547269821167,0.2,19.304027691483498,9640,,
1978368,719.1511999999999,3655,541,1848.31,966,0.039453125,0.004992363,0.00029285642667673526,-0.12813842797186226,8.340523719787598,0.0003,0.4963874816894531,0.2,18.05113572627306,9650,,
1980000,,,,,,0.0265625,0.0034962087,-0.0024186155380448325,-0.10653470463585109,19.218311309814453,0.0003,0.3666961193084717,0.2,30.702217531204223,9660,816.126,2103.6
1980416,717.8511,3665,540,1845.33,967,,,,,,,,,,,,
1982464,717.8511,3668,540,1845.33,968,0.038623046875,0.0065384908,-0.003003902925411239,-0.11444259978597984,7.207932472229004,0.0003,0.5091953277587891,0.2,24.984916588664056,9670,,
1984512,719.2303999999999,3671,540,1850.36,969,0.041943359375,0.0042215222,-0.0022062544390792026,-0.12270183400250971,9.31197452545166,0.0003,0.6138861179351807,0.2,15.242820519208909,9680,,
1986560,716.5939,3674,540,1844.89,970,0.039111328125,0.0038397303,-0.0027975857985438777,-0.11431358976988122,7.930466651916504,0.0003,0.5983700752258301,0.2,21.327539378404616,9690,,
1988608,716.9016,3677,540,1842.85,971,0.030859375,0.0033809172,-0.0018693754187552258,-0.10410067088669166,11.027974128723145,0.0003,0.5673532485961914,0.2,24.90229403376579,9700,,
