time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
598,379,154.5834,776192,773.9,1295,0.22665029764175415,7.037651538848877,0.0046374444,22.440539593994618,0.0003,0.2,0.03466796875,3780,-0.0036006772133987397,-0.12206798517145216,,
599,380,156.9894,778240,783.31,1298,0.3611118197441101,16.360057830810547,0.005311709,24.35758209526539,0.0003,0.2,0.030859375,3790,-0.004364209601772018,-0.09630609950982034,,
,,,780000,,,0.4146374464035034,9.51884937286377,0.0041330177,18.79747331291437,0.0003,0.2,0.021435546875,3800,-0.0017881993626360781,-0.0965860508615151,614.8,238.39000000000001
598,381,158.4715,780288,785.52,1303,,,,,,,,,,,,
598,382,151.74009999999998,782336,765.45,1306,0.3612866997718811,11.447957992553711,0.005591655,18.98030751645565,0.0003,0.2,0.038037109375,3810,-0.0032607635745080187,-0.12330426967237144,,
598,383,149.71949999999998,784384,745.32,1309,0.26877444982528687,16.58038902282715,0.005285273,31.790644425153733,0.0003,0.2,0.0384765625,3820,-0.005210742721101269,-0.1119098472641781,,
598,384,151.08020000000002,786432,755.86,1312,0.33499282598495483,9.016530990600586,0.0084410915,18.07131456434727,0.0003,0.2,0.036572265625,3830,-0.0031502606929279865,-0.11163665595231578,,
599,385,153.9182,788480,761.12,1315,0.34896236658096313,9.532404899597168,0.0024463169,22.231864449381828,0.0003,0.2,0.01884765625,3840,-0.0017345168103929608,-0.09898138165008277,,
,,,790000,,,0.29540514945983887,7.714865207672119,0.0099797,23.70982052385807,0.0003,0.2,0.037451171875,3850,-0.0031677322287578134,-0.10396429790416732,1581.0,198.68
597,386,161.6019,790528,773.55,1323,,,,,,,,,,,,
597,387,165.2883,792576,776.84,1326,0.26958519220352173,7.0357160568237305,0.0045573865,29.914967945218088,0.0003,0.2,0.034619140625,3860,-0.003945615477277897,-0.10220461402786896,,
597,388,164.66479999999999,794624,772.03,1329,0.3359522223472595,6.29599666595459,0.006238658,19.8141987323761,0.0003,0.2,0.043212890625,3870,-0.004152810831146781,-0.10272065089084208,,
597,389,171.29809999999998,796672,794.02,1332,0.307550311088562,7.933300971984863,0.0029084247,21.60042107105255,0.0003,0.2,0.027392578125,3880,-0.002647391558275558,-0.09043909214669839,,
597,390,170.70280000000002,798720,790.19,1335,0.46500474214553833,9.797774314880371,0.008693336,18.27324657738209,0.0003,0.2,0.037841796875,3890,-0.002849508135113865,-0.11007077699759975,,
,,,800000,,,0.29722148180007935,21.527851104736328,0.005635866,20.937486082315445,0.0003,0.2,0.033984375,3900,-0.004207094959565438,-0.07922030573245138,634.0,116.53
597,391,172.07879999999997,800768,782.91,1340,,,,,,,,,,,,
597,392,172.2725,802816,788.65,1343,0.3406982421875,13.366455078125,0.023909088,22.7587458640337,0.0003,0.2,0.04873046875,3910,-0.00332232431974262,-0.11455943769542501,,
597,393,171.58849999999998,804864,759.77,1346,0.35712355375289917,9.645035743713379,0.003159957,19.357266938686372,0.0003,0.2,0.029052734375,3920,-0.002137575708911754,-0.08834236488910392,,
597,394,172.25150000000002,806912,759.53,1349,0.27632224559783936,5.95990514755249,0.002608968,21.34834899008274,0.0003,0.2,0.031591796875,3930,-0.0010414946111268364,-0.09381634473102167,,
598,395,171.0602,808960,758.86,1352,0.3408091068267822,17.26824188232422,0.0034048576,27.084183979034425,0.0003,0.2,0.030810546875,3940,0.00018414806690998377,-0.10249900583876297,,
,,,810000,,,0.3704946041107178,10.792143821716309,0.0031894906,20.08162802159786,0.0003,0.2,0.03212890625,3950,-0.0026381096831755713,-0.09767998254392296,940.0,265.704
596,396,177.0463,811008,778.9,1358,,,,,,,,,,,,
597,397,175.45620000000002,813056,758.04,1361,0.4229145050048828,8.475326538085938,0.0043606963,18.654100719094277,0.0003,0.2,0.030322265625,3960,-0.002239170113170985,-0.08856694785645232,,
597,398,171.79440000000002,815104,746.08,1364,0.3456324338912964,7.484512805938721,0.0040059993,17.457026219367982,0.0003,0.2,0.0275390625,3970,-0.0015744108124636114,-0.08124107810435817,,
597,399,175.57620000000003,817152,742.23,1367,0.24264466762542725,6.435387134552002,0.0034108965,32.23137285411358,0.0003,0.2,0.032177734375,3980,-0.00269956213014666,-0.07815126565983518,,
597,400,179.1046,819200,742.91,1370,0.29589027166366577,13.741660118103027,0.0035399024,29.080702885985374,0.0003,0.2,0.023193359375,3990,-0.0019884050823748113,-0.07854219226283021,,
,,,820000,,,0.20972979068756104,10.241735458374023,0.015510068,25.98519705235958,0.0003,0.2,0.037548828125,4000,-0.002763494673126843,-0.08562515047378838,697.0,244.494
596,401,180.79840000000002,821248,744.69,1375,,,,,,,,,,,,
597,402,185.38360000000003,823296,755.0,1378,0.27797138690948486,10.323819160461426,0.0043612625,29.907975208759307,0.0003,0.2,0.022802734375,4010,-0.0022694917104672642,-0.07982949850265868,,
597,403,186.31600000000006,825344,755.64,1381,0.3701546788215637,11.540035247802734,0.004971578,25.67257545888424,0.0003,0.2,0.029150390625,4020,-0.0032990120831527746,-0.07251888962346129,,
597,404,191.06530000000004,827392,767.05,1384,0.33534759283065796,12.709412574768066,0.003216608,21.07283846437931,0.0003,0.2,0.031103515625,4030,-0.00033005813311319797,-0.08341157243121415,,
597,405,191.429,829440,763.42,1387,0.2523069381713867,7.705363750457764,0.0028282905,21.054834657907485,0.0003,0.2,0.02568359375,4040,-0.0038847345793328715,-0.07367854118929244,,
,,,830000,,,0.3213918209075928,12.078875541687012,0.0060971584,27.194128713011743,0.0003,0.2,0.032421875,4050,-0.002591700351331383,-0.08364949960960075,619.4,224.512
597,406,189.53130000000002,831488,739.1,1392,,,,,,,,,,,,
597,407,192.22220000000002,833536,752.55,1395,0.3743688464164734,11.502341270446777,0.0035992109,22.416763609647752,0.0003,0.2,0.024658203125,4060,-0.0027745428698835893,-0.07650522005860694,,
597,408,187.76429999999996,835584,705.6,1398,0.40281981229782104,11.29637622833252,0.0036208425,23.325044700503348,0.0003,0.2,0.02431640625,4070,-0.0017662774946074933,-0.07818786003626883,,
597,409,191.97969999999998,837632,705.24,1401,0.23879754543304443,9.046577453613281,0.0049090777,40.8386587113142,0.0003,0.2,0.030029296875,4080,-0.0025358960265293717,-0.07944869328057394,,
597,410,188.41820000000007,839680,680.15,1404,0.4119991660118103,6.509984493255615,0.0033136872,20.04535466134548,0.0003,0.2,0.026953125,4090,-0.0022811182308942078,-0.06864938284852543,,
,,,840000,,,0.2738032937049866,24.82832908630371,0.0038089694,27.414219349622726,0.0003,0.2,0.029296875,4100,-0.0008958090271335095,-0.08670097027206794,776.4,175.598
596,411,185.8594,841728,661.18,1409,,,,,,,,,,,,
597,412,185.6177,843776,657.83,1412,0.28975164890289307,12.639175415039062,0.003463633,33.79375754892826,0.0003,0.2,0.03251953125,4110,-0.0031244261670508424,-0.06260143930849153,,
597,413,183.8903,845824,657.63,1416,0.28210318088531494,15.0641450881958,0.007563666,22.188638439774515,0.0003,0.2,0.034912109375,4120,-0.003404069892712869,-0.09035074190469458,,
597,414,187.98550000000003,847872,664.09,1419,0.36701416969299316,11.376059532165527,0.0044135973,20.963761992752552,0.0003,0.2,0.0328125,4130,-0.0020709128642920406,-0.07143165041925385,,
597,415,191.27219999999997,849920,670.62,1422,0.4550737738609314,8.864803314208984,0.004374194,23.794219428300856,0.0003,0.2,0.023095703125,4140,-0.0018611212057294325,-0.06515876193298027,,
,,,850000,,,0.26845669746398926,9.543193817138672,0.0025881566,37.04671594500542,0.0003,0.2,0.019677734375,4150,-0.002313111862167716,-0.07081766377086751,1198.4,193.93599999999998
596,416,193.2516,851968,671.27,1428,,,,,,,,,,,,
596,417,191.74659999999997,854016,664.03,1431,0.3300238847732544,12.681404113769531,0.008031554,30.226964181661607,0.0003,0.2,0.05078125,4160,-0.004297547959140502,-0.0815366614900995,,
596,418,192.83610000000002,856064,667.26,1434,0.26403117179870605,12.930704116821289,0.007966559,22.182336565852165,0.0003,0.2,0.0330078125,4170,-0.0029238140690722504,-0.08424641222227365,,
596,419,185.05200000000002,858112,638.65,1437,0.3375158905982971,11.715627670288086,0.01203303,24.009818109869958,0.0003,0.2,0.039306640625,4180,-0.0011210004100576042,-0.08295702552422882,,
,,,860000,,,0.1844794750213623,16.850078582763672,0.0030553662,36.212918284535405,0.0003,0.2,0.016650390625,4190,-0.002592883340548724,-0.0770028003724292,866.0,206.53000000000003
596,420,182.27699999999996,860160,627.29,1442,,,,,,,,,,,,
596,421,177.60139999999998,862208,591.81,1445,0.3716157078742981,5.607951641082764,0.0054130517,23.623217555880547,0.0003,0.2,0.029296875,4200,-0.0027362914857803843,-0.08086175424978137,,
596,422,176.67449999999997,864256,581.71,1448,0.288787841796875,9.572134017944336,0.0024029424,33.06274877488613,0.0003,0.2,0.020361328125,4210,-0.0023231891726027245,-0.07135438339901157,,
596,423,175.62110000000004,866304,568.94,1451,0.29196488857269287,16.637649536132812,0.0030691484,26.621028801798822,0.0003,0.2,0.029443359375,4220,-0.0027691833340213632,-0.08330501127056777,,
596,424,174.8871,868352,566.07,1454,0.29893815517425537,12.392587661743164,0.0045654355,26.99544158577919,0.0003,0.2,0.026953125,4230,-0.002720933037926443,-0.09555434281937777,,
,,,870000,,,0.40217578411102295,10.654756546020508,0.0034846156,16.366700533032418,0.0003,0.2,0.028662109375,4240,-0.0008724060753593221,-0.081024703750154,819.8,267.668
596,425,174.08839999999998,870400,566.57,1460,,,,,,,,,,,,
596,426,172.8161,872448,565.79,1463,0.31024664640426636,13.244211196899414,0.00473952,30.203071334958075,0.0003,0.2,0.023828125,4250,-0.002717214450240135,-0.08501620630850085,,
596,427,174.63339999999997,874496,573.13,1466,0.28693443536758423,14.963821411132812,0.0036163807,25.832518422603606,0.0003,0.2,0.031005859375,4260,-0.0037547176209045572,-0.08475584784755483,,
596,428,177.83700000000002,876544,582.46,1469,0.3633880019187927,7.2667317390441895,0.011579603,21.865398958325386,0.0003,0.2,0.040087890625,4270,-0.0018151654163375496,-0.08669946250156499,,
596,429,177.05200000000002,878592,583.87,1472,0.18304550647735596,12.822402954101562,0.007981554,29.505019932985306,0.0003,0.2,0.039501953125,4280,-0.00010696148674469442,-0.10610754227964207,,
,,,880000,,,0.2513427734375,14.248992919921875,0.0013839044,25.486170089244844,0.0003,0.2,0.02919921875,4290,0.0007480814252630808,-0.09152167286956683,711.8,255.97599999999997
596,430,171.8673,880640,575.14,1477,,,,,,,,,,,,
596,431,168.73040000000003,882688,566.65,1480,0.2873033881187439,8.471610069274902,0.0057617733,22.468071994185447,0.0003,0.2,0.037451171875,4300,-0.0028295751981204376,-0.09541018741438165,,
596,432,166.34650000000002,884736,560.71,1483,0.3392353653907776,16.865474700927734,0.0048857657,31.418251195549963,0.0003,0.2,0.02939453125,4310,-0.003259850907488726,-0.08731597162550316,,
596,433,159.5798,886784,542.25,1486,0.25650304555892944,7.045629024505615,0.009177665,21.418452537059785,0.0003,0.2,0.0482421875,4320,-0.004925386764807626,-0.10193412859225645,,
596,434,160.10739999999996,888832,544.95,1489,0.3298228979110718,12.56373405456543,0.003929481,23.91306838989258,0.0003,0.2,0.03251953125,4330,-0.001832957231090404,-0.11387450157199056,,
,,,890000,,,0.3816624879837036,13.735271453857422,0.0041981107,21.10544474720955,0.0003,0.2,0.035888671875,4340,-0.0018036449589999392,-0.10416851344052702,1140.0,245.18999999999997
595,435,165.78439999999995,890880,564.77,1495,,,,,,,,,,,,
595,436,170.58329999999998,892928,573.82,1498,0.33747512102127075,8.232169151306152,0.0037646834,22.835018146038056,0.0003,0.2,0.03525390625,4350,-0.0007852413138607517,-0.11879460636992008,,
595,437,169.23000000000005,894976,570.73,1501,0.3790488839149475,13.09518814086914,0.003921494,22.46243160068989,0.0003,0.2,0.0337890625,4360,-0.003262763646489475,-0.09715096148429439,,
596,438,170.4368,897024,573.76,1504,0.3639618158340454,14.549710273742676,0.0042613335,30.771097883582115,0.0003,0.2,0.027001953125,4370,-0.0029291004670085386,-0.09226834170985967,,
596,439,167.38879999999997,899072,569.08,1507,0.435840368270874,16.46474266052246,0.00634641,24.973062005639076,0.0003,0.2,0.040771484375,4380,-0.0024319613701663913,-0.10277791956905276,,
,,,900000,,,0.278641939163208,20.409435272216797,0.0023632585,36.37837632894516,0.0003,0.2,0.02490234375,4390,-0.0022481012747448403,-0.11488698022440076,616.4,194.814
595,440,165.23860000000002,901120,558.89,1512,,,,,,,,,,,,
595,441,163.9073,903168,558.4,1516,0.2920835018157959,6.1322245597839355,0.004023239,21.675661325454712,0.0003,0.2,0.029443359375,4400,-0.0019404468446737155,-0.09226087790448219,,
595,442,162.7415,905216,562.27,1519,0.3238537907600403,15.66152572631836,0.0058765537,25.169204679131507,0.0003,0.2,0.038818359375,4410,-0.002207847703539301,-0.1084892834420316,,
596,443,163.4831,907264,564.57,1522,0.3958098888397217,7.79051399230957,0.0057188226,19.426431539654732,0.0003,0.2,0.0412109375,4420,-0.0014892949970089831,-0.10976996634854004,,
596,444,164.56280000000004,909312,563.6,1525,0.4454103708267212,14.917142868041992,0.0037771692,25.09383305609226,0.0003,0.2,0.032861328125,4430,-0.0028917104908032345,-0.09316282731015235,,
,,,910000,,,0.3370435833930969,13.177068710327148,0.0023494489,27.346789628267288,0.0003,0.2,0.0291015625,4440,-0.00033196551084984093,-0.09472014295170084,626.8,229.502
595,445,163.172,911360,555.97,1530,,,,,,,,,,,,
595,446,164.1184,913408,558.83,1532,0.32847028970718384,23.158809661865234,0.0043371376,28.11304573714733,0.0003,0.2,0.032177734375,4450,-0.004276787144772243,-0.08878029984189198,,
596,447,160.5198,915456,547.16,1535,0.0942266583442688,32.26544189453125,0.013592017,40.133302414417265,0.0003,0.2,0.041796875,4460,-0.005396412704430986,-0.11285186007153243,,
596,448,165.38109999999998,917504,561.98,1538,0.19087189435958862,9.488025665283203,0.004584161,30.33724134862423,0.0003,0.2,0.0392578125,4470,-0.0029947508141049185,-0.10005063698627055,,
596,449,165.52309999999997,919552,568.8,1541,0.3681122660636902,14.782759666442871,0.0076920544,17.652322348952293,0.0003,0.2,0.053564453125,4480,-0.0008392248215386644,-0.12098983790492639,,
,,,920000,,,0.31186842918395996,20.276830673217773,0.0036310488,29.416524255275725,0.0003,0.2,0.038525390625,4490,-0.0029785921855363996,-0.12205683712381869,493.4,186.296
595,450,165.59439999999998,921600,568.19,1546,,,,,,,,,,,,
596,451,169.71669999999997,923648,580.84,1549,0.3238227963447571,13.956303596496582,0.0034765226,36.83163314461708,0.0003,0.2,0.0294921875,4500,-0.0010449134599184618,-0.09531037210253998,,
596,452,164.47,925696,566.74,1552,0.3857707977294922,6.304292678833008,0.010130601,16.92957384288311,0.0003,0.2,0.049560546875,4510,-0.0037193022057181225,-0.12563875352498144,,
596,453,167.39399999999998,927744,579.21,1555,0.21550196409225464,13.914994239807129,0.0024510464,33.417566353082655,0.0003,0.2,0.03828125,4520,-0.0007909390667919069,-0.12724739320110529,,
596,454,168.90470000000002,929792,578.17,1558,0.3441963195800781,13.853951454162598,0.004503349,19.98607386648655,0.0003,0.2,0.03251953125,4530,-0.0001605564815690741,-0.11863233061740175,,
,,,930000,,,0.39609748125076294,12.115080833435059,0.0039329045,28.094058245420456,0.0003,0.2,0.030078125,4540,-0.0015395589696709066,-0.09748315811157227,1460.2,207.61599999999999
595,455,172.1516,931840,588.47,1565,,,,,,,,,,,,
595,456,170.37009999999998,933888,583.56,1569,0.3248707056045532,7.398413181304932,0.0036158692,18.558471819758417,0.0003,0.2,0.035986328125,4550,-0.0027985868859104813,-0.10945735794957727,,
595,457,171.44449999999998,935936,587.03,1572,0.2833699584007263,19.368003845214844,0.006045784,32.49890048503876,0.0003,0.2,0.049560546875,4560,-0.0035529944172594695,-0.11262293681502342,,
595,458,174.77379999999997,937984,592.91,1575,0.18796390295028687,9.990649223327637,0.004471641,37.327192169427875,0.0003,0.2,0.030322265625,4570,-0.002559560153167695,-0.09790325324283913,,
,,,940000,,,0.2905634045600891,21.611305236816406,0.0076861605,32.614381617307664,0.0003,0.2,0.03935546875,4580,-0.002896305124158971,-0.11858584230067208,398.6,158.718
595,459,175.1067,940032,590.36,1579,,,,,,,,,,,,
595,460,173.0668,942080,589.26,1582,0.35174739360809326,10.848917007446289,0.004387187,27.358845829963684,0.0003,0.2,0.037158203125,4590,-0.0020613153552403673,-0.1145977738313377,,
595,461,178.91980000000004,944128,605.69,1585,0.21254080533981323,12.359881401062012,0.005656617,33.58659751117229,0.0003,0.2,0.03955078125,4600,-0.004111735397600569,-0.1147818380384706,,
595,462,179.20630000000006,946176,601.37,1588,0.4567406177520752,7.618707656860352,0.0035878986,23.767078721523283,0.0003,0.2,0.03212890625,4610,-0.0033368964068358764,-0.09674170117359608,,
595,463,185.87449999999998,948224,618.17,1591,0.3041408061981201,12.88798999786377,0.004614016,28.26496942639351,0.0003,0.2,0.03486328125,4620,-0.0012568749240017495,-0.10756187677616254,,
,,,950000,,,0.43691396713256836,6.025988578796387,0.005223753,22.211880055069923,0.0003,0.2,0.03359375,4630,-0.002724957844475284,-0.10559803752694279,1283.0,208.046
594,464,188.7211,950272,618.57,1598,,,,,,,,,,,,
594,465,180.8222,952320,592.83,1601,0.3315052390098572,7.707425594329834,0.004218105,24.540360087156294,0.0003,0.2,0.031103515625,4640,-0.0010017348948167637,-0.10157189990859479,,
594,466,177.54229999999998,954368,581.82,1604,0.28024739027023315,26.40604591369629,0.006486767,30.44317282140255,0.0003,0.2,0.037451171875,4650,-0.0011778290441725402,-0.1002565631410107,,
595,467,181.8827,956416,591.38,1607,0.22691524028778076,14.19714641571045,0.004781872,35.56136687994003,0.0003,0.2,0.03359375,4660,-0.0015674950016546063,-0.10619476661086083,,
595,468,181.92109999999997,958464,591.14,1610,0.3447507619857788,19.726245880126953,0.0042291684,34.331812956929205,0.0003,0.2,0.032666015625,4670,-0.0027666638692608104,-0.11454759571934119,,
,,,960000,,,0.26740407943725586,15.980369567871094,0.005218808,25.327198711037635,0.0003,0.2,0.0435546875,4680,-0.002161535227787681,-0.11339896167628467,1735.0,253.592
593,469,183.52920000000003,960512,613.99,1618,,,,,,,,,,,,
593,470,185.02979999999997,962560,630.07,1621,0.4712873101234436,2.789139986038208,0.0064770835,7.287253172695637,0.0003,0.2,0.07353515625,4690,0.0004789450074895285,-0.160952046723105,,
593,471,181.5983,964608,616.4,1624,0.3883054256439209,8.703003883361816,0.007054873,15.436020854115487,0.0003,0.2,0.03583984375,4700,-0.0022882642660988495,-0.14993626954965295,,
594,472,183.4499,966656,620.02,1627,0.28013843297958374,20.648460388183594,0.004838971,25.253121444582938,0.0003,0.2,0.03515625,4710,-0.0024720086657907814,-0.14967030168045312,,
